hardware,embedding_index,algorithm_index,probability,method
algiers,3,4,0.950610,bellman
algiers,3,5,0.472300,bellman
algiers,3,6,0.008780,convex
algiers,3,7,0.300000,bellman
algiers,3,8,0.669870,bellman
algiers,3,9,0.008770,convex
algiers,3,10,0.008780,convex
algiers,3,11,0.597200,bellman
algiers,3,12,0.597200,bellman
algiers,3,13,0.940190,convex
algiers,3,14,0.940190,convex
algiers,3,15,0.008810,convex
algiers,3,16,0.008810,convex
algiers,3,17,0.940190,bellman
algiers,3,18,0.929780,bellman
algiers,4,0,0.598190,bellman
algiers,4,1,0.498490,convex
algiers,4,2,0.992200,bellman
algiers,4,3,0.992200,convex
algiers,4,4,0.993150,bellman
algiers,4,5,0.497600,bellman
algiers,4,6,0.005980,convex
algiers,4,7,0.300000,bellman
algiers,4,8,0.696390,bellman
algiers,4,9,0.005980,convex
algiers,4,10,0.005980,convex
algiers,4,11,0.598190,bellman
algiers,4,12,0.598190,bellman
algiers,4,13,0.992200,convex
algiers,4,14,0.992200,convex
algiers,4,15,0.005980,convex
algiers,4,16,0.005980,convex
algiers,4,17,0.992200,bellman
algiers,4,18,0.991250,bellman
algiers,5,0,0.598190,bellman
algiers,5,1,0.498490,convex
algiers,5,2,0.941750,bellman
algiers,5,3,0.941750,convex
algiers,5,4,0.952190,bellman
algiers,5,5,0.472300,bellman
algiers,5,6,0.005680,convex
algiers,5,7,0.300000,bellman
algiers,5,8,0.670520,bellman
algiers,5,9,0.005680,convex
algiers,5,10,0.005690,convex
algiers,5,11,0.598190,bellman
algiers,5,12,0.598190,bellman
algiers,5,13,0.941750,convex
algiers,5,14,0.941750,convex
algiers,5,15,0.005720,convex
algiers,5,16,0.005710,convex
algiers,5,17,0.941750,bellman
algiers,5,18,0.931320,bellman
algiers,6,0,0.597360,bellman
algiers,6,1,0.497800,convex
algiers,6,2,0.940440,bellman
algiers,6,3,0.940440,convex
algiers,6,4,0.950870,bellman
algiers,6,5,0.472300,bellman
algiers,6,6,0.008280,convex
algiers,6,7,0.300000,bellman
algiers,6,8,0.669980,bellman
algiers,6,9,0.008270,convex
algiers,6,10,0.008280,convex
algiers,6,11,0.597360,bellman
algiers,6,12,0.597360,bellman
algiers,6,13,0.940440,convex
algiers,6,14,0.940440,convex
algiers,6,15,0.008320,convex
algiers,6,16,0.008310,convex
algiers,6,17,0.940440,bellman
algiers,6,18,0.930020,bellman
algiers,7,0,0.598190,bellman
algiers,7,1,0.498490,convex
algiers,7,2,0.992200,bellman
algiers,7,3,0.992200,convex
algiers,7,4,0.993150,bellman
algiers,7,5,0.497600,bellman
algiers,7,6,0.005980,convex
algiers,7,7,0.300000,bellman
algiers,7,8,0.696390,bellman
algiers,7,9,0.005980,convex
algiers,7,10,0.005980,convex
algiers,7,11,0.598190,bellman
algiers,7,12,0.598190,bellman
algiers,7,13,0.992200,convex
algiers,7,14,0.992200,convex
algiers,7,15,0.005980,convex
algiers,7,16,0.005980,convex
algiers,7,17,0.992200,bellman
algiers,7,18,0.991250,bellman
algiers,8,0,0.598190,bellman
algiers,8,1,0.498490,convex
algiers,8,2,0.941750,bellman
algiers,8,3,0.941750,convex
algiers,8,4,0.952190,bellman
algiers,8,5,0.472300,bellman
algiers,8,6,0.005680,convex
algiers,8,7,0.300000,bellman
algiers,8,8,0.670520,bellman
algiers,8,9,0.005680,convex
algiers,8,10,0.005690,convex
algiers,8,11,0.598190,bellman
algiers,8,12,0.598190,bellman
algiers,8,13,0.941750,convex
algiers,8,14,0.941750,convex
algiers,8,15,0.005720,convex
algiers,8,16,0.005710,convex
algiers,8,17,0.941750,bellman
algiers,8,18,0.931320,bellman
algiers,9,0,0.596890,bellman
algiers,9,1,0.497410,convex
algiers,9,2,0.990050,bellman
algiers,9,3,0.990050,convex
algiers,9,4,0.991000,bellman
algiers,9,5,0.497600,bellman
algiers,9,6,0.010250,convex
algiers,9,7,0.300000,bellman
algiers,9,8,0.695530,bellman
algiers,9,9,0.010250,convex
algiers,9,10,0.010250,convex
algiers,9,11,0.596890,bellman
algiers,9,12,0.596890,bellman
algiers,9,13,0.990050,convex
algiers,9,14,0.990050,convex
algiers,9,15,0.010260,convex
algiers,9,16,0.010260,convex
algiers,9,17,0.990050,bellman
algiers,9,18,0.989100,bellman
algiers,10,0,0.596890,bellman
algiers,10,1,0.497410,convex
algiers,10,2,0.939710,bellman
algiers,10,3,0.939710,convex
algiers,10,4,0.950120,bellman
algiers,10,5,0.472300,bellman
algiers,10,6,0.009740,convex
algiers,10,7,0.300000,bellman
algiers,10,8,0.669680,bellman
algiers,10,9,0.009730,convex
algiers,10,10,0.009740,convex
algiers,10,11,0.596890,bellman
algiers,10,12,0.596890,bellman
algiers,10,13,0.939710,convex
algiers,10,14,0.939710,convex
algiers,10,15,0.009770,convex
algiers,10,16,0.009770,convex
algiers,10,17,0.939710,bellman
algiers,10,18,0.929300,bellman
algiers,11,0,0.596890,bellman
algiers,11,1,0.497410,convex
algiers,11,2,0.990050,bellman
algiers,11,3,0.990050,convex
algiers,11,4,0.991000,bellman
algiers,11,5,0.497600,bellman
algiers,11,6,0.010250,convex
algiers,11,7,0.300000,bellman
algiers,11,8,0.695530,bellman
algiers,11,9,0.010250,convex
algiers,11,10,0.010250,convex
algiers,11,11,0.596890,bellman
algiers,11,12,0.596890,bellman
algiers,11,13,0.990050,convex
algiers,11,14,0.990050,convex
algiers,11,15,0.010260,convex
algiers,11,16,0.010260,convex
algiers,11,17,0.990050,bellman
algiers,11,18,0.989100,bellman
algiers,12,0,0.596890,bellman
algiers,12,1,0.497410,convex
algiers,12,2,0.939710,bellman
algiers,12,3,0.939710,convex
algiers,12,4,0.950120,bellman
algiers,12,5,0.472300,bellman
algiers,12,6,0.009740,convex
algiers,12,7,0.300000,bellman
algiers,12,8,0.669680,bellman
algiers,12,9,0.009730,convex
algiers,12,10,0.009740,convex
algiers,12,11,0.596890,bellman
algiers,12,12,0.596890,bellman
algiers,12,13,0.939710,convex
algiers,12,14,0.939710,convex
algiers,12,15,0.009770,convex
algiers,12,16,0.009770,convex
algiers,12,17,0.939710,bellman
algiers,12,18,0.929300,bellman
algiers,13,0,0.597350,bellman
algiers,13,1,0.497790,convex
algiers,13,2,0.990800,bellman
algiers,13,3,0.990800,convex
algiers,13,4,0.991750,bellman
algiers,13,5,0.497600,bellman
algiers,13,6,0.008760,convex
algiers,13,7,0.300000,bellman
algiers,13,8,0.695830,bellman
algiers,13,9,0.008760,convex
algiers,13,10,0.008760,convex
algiers,13,11,0.597350,bellman
algiers,13,12,0.597350,bellman
algiers,13,13,0.990800,convex
algiers,13,14,0.990800,convex
algiers,13,15,0.008760,convex
algiers,13,16,0.008760,convex
algiers,13,17,0.990800,bellman
algiers,13,18,0.989850,bellman
algiers,14,0,0.597350,bellman
algiers,14,1,0.497790,convex
algiers,14,2,0.940420,bellman
algiers,14,3,0.940420,convex
algiers,14,4,0.950840,bellman
algiers,14,5,0.472300,bellman
algiers,14,6,0.008320,convex
algiers,14,7,0.300000,bellman
algiers,14,8,0.669970,bellman
algiers,14,9,0.008320,convex
algiers,14,10,0.008330,convex
algiers,14,11,0.597350,bellman
algiers,14,12,0.597350,bellman
algiers,14,13,0.940420,convex
algiers,14,14,0.940420,convex
algiers,14,15,0.008360,convex
algiers,14,16,0.008350,convex
algiers,14,17,0.940420,bellman
algiers,14,18,0.930000,bellman
algiers,15,0,0.597360,bellman
algiers,15,1,0.497800,convex
algiers,15,2,0.940440,bellman
algiers,15,3,0.940440,convex
algiers,15,4,0.950870,bellman
algiers,15,5,0.472300,bellman
algiers,15,6,0.008280,convex
algiers,15,7,0.300000,bellman
algiers,15,8,0.669980,bellman
algiers,15,9,0.008270,convex
algiers,15,10,0.008280,convex
algiers,15,11,0.597360,bellman
algiers,15,12,0.597360,bellman
algiers,15,13,0.940440,convex
algiers,15,14,0.940440,convex
algiers,15,15,0.008320,convex
algiers,15,16,0.008310,convex
algiers,15,17,0.940440,bellman
algiers,15,18,0.930020,bellman
algiers,16,0,0.590670,bellman
algiers,16,1,0.492220,convex
algiers,16,2,0.929910,bellman
algiers,16,3,0.929910,convex
algiers,16,4,0.940210,bellman
algiers,16,5,0.472300,bellman
algiers,16,6,0.028930,convex
algiers,16,7,0.300000,bellman
algiers,16,8,0.665650,bellman
algiers,16,9,0.028920,convex
algiers,16,10,0.028930,convex
algiers,16,11,0.590670,bellman
algiers,16,12,0.590670,bellman
algiers,16,13,0.929910,convex
algiers,16,14,0.929910,convex
algiers,16,15,0.028960,convex
algiers,16,16,0.028960,convex
algiers,16,17,0.929910,bellman
algiers,16,18,0.919610,bellman
algiers,17,0,0.597350,bellman
algiers,17,1,0.497790,convex
algiers,17,2,0.990800,bellman
algiers,17,3,0.990800,convex
algiers,17,4,0.991750,bellman
algiers,17,5,0.497600,bellman
algiers,17,6,0.008760,convex
algiers,17,7,0.300000,bellman
algiers,17,8,0.695830,bellman
algiers,17,9,0.008760,convex
algiers,17,10,0.008760,convex
algiers,17,11,0.597350,bellman
algiers,17,12,0.597350,bellman
algiers,17,13,0.990800,convex
algiers,17,14,0.990800,convex
algiers,17,15,0.008760,convex
algiers,17,16,0.008760,convex
algiers,17,17,0.990800,bellman
algiers,17,18,0.989850,bellman
algiers,18,0,0.597350,bellman
algiers,18,1,0.497790,convex
algiers,18,2,0.940420,bellman
algiers,18,3,0.940420,convex
algiers,18,4,0.950840,bellman
algiers,18,5,0.472300,bellman
algiers,18,6,0.008320,convex
algiers,18,7,0.300000,bellman
algiers,18,8,0.669970,bellman
algiers,18,9,0.008320,convex
algiers,18,10,0.008330,convex
algiers,18,11,0.597350,bellman
algiers,18,12,0.597350,bellman
algiers,18,13,0.940420,convex
algiers,18,14,0.940420,convex
algiers,18,15,0.008360,convex
algiers,18,16,0.008350,convex
algiers,18,17,0.940420,bellman
algiers,18,18,0.930000,bellman
algiers,19,0,0.596700,bellman
algiers,19,1,0.497250,convex
algiers,19,2,0.989720,bellman
algiers,19,3,0.989720,convex
algiers,19,4,0.990670,bellman
algiers,19,5,0.497600,bellman
algiers,19,6,0.010900,convex
algiers,19,7,0.300000,bellman
algiers,19,8,0.695400,bellman
algiers,19,9,0.010900,convex
algiers,19,10,0.010900,convex
algiers,19,11,0.596700,bellman
algiers,19,12,0.596700,bellman
algiers,19,13,0.989720,convex
algiers,19,14,0.989720,convex
algiers,19,15,0.010900,convex
algiers,19,16,0.010900,convex
algiers,19,17,0.989720,bellman
algiers,19,18,0.988770,bellman
algiers,20,0,0.596700,bellman
algiers,20,1,0.497250,convex
algiers,20,2,0.939400,bellman
algiers,20,3,0.939400,convex
algiers,20,4,0.949810,bellman
algiers,20,5,0.472300,bellman
algiers,20,6,0.010350,convex
algiers,20,7,0.300000,bellman
algiers,20,8,0.669550,bellman
algiers,20,9,0.010340,convex
algiers,20,10,0.010350,convex
algiers,20,11,0.596700,bellman
algiers,20,12,0.596700,bellman
algiers,20,13,0.939400,convex
algiers,20,14,0.939400,convex
algiers,20,15,0.010390,convex
algiers,20,16,0.010380,convex
algiers,20,17,0.939400,bellman
algiers,20,18,0.928990,bellman
algiers,21,0,0.596880,bellman
algiers,21,1,0.497400,convex
algiers,21,2,0.990020,bellman
algiers,21,3,0.990020,convex
algiers,21,4,0.990970,bellman
algiers,21,5,0.497600,bellman
algiers,21,6,0.010300,convex
algiers,21,7,0.300000,bellman
algiers,21,8,0.695520,bellman
algiers,21,9,0.010300,convex
algiers,21,10,0.010300,convex
algiers,21,11,0.596880,bellman
algiers,21,12,0.596880,bellman
algiers,21,13,0.990020,convex
algiers,21,14,0.990020,convex
algiers,21,15,0.010310,convex
algiers,21,16,0.010310,convex
algiers,21,17,0.990020,bellman
algiers,21,18,0.989070,bellman
algiers,22,0,0.596880,bellman
algiers,22,1,0.497400,convex
algiers,22,2,0.939680,bellman
algiers,22,3,0.939680,convex
algiers,22,4,0.950100,bellman
algiers,22,5,0.472300,bellman
algiers,22,6,0.009780,convex
algiers,22,7,0.300000,bellman
algiers,22,8,0.669670,bellman
algiers,22,9,0.009780,convex
algiers,22,10,0.009790,convex
algiers,22,11,0.596880,bellman
algiers,22,12,0.596880,bellman
algiers,22,13,0.939680,convex
algiers,22,14,0.939680,convex
algiers,22,15,0.009820,convex
algiers,22,16,0.009820,convex
algiers,22,17,0.939680,bellman
algiers,22,18,0.929270,bellman
algiers,23,0,0.590670,bellman
algiers,23,1,0.492220,convex
algiers,23,2,0.929910,bellman
algiers,23,3,0.929910,convex
algiers,23,4,0.940210,bellman
algiers,23,5,0.472300,bellman
algiers,23,6,0.028930,convex
algiers,23,7,0.300000,bellman
algiers,23,8,0.665650,bellman
algiers,23,9,0.028920,convex
algiers,23,10,0.028930,convex
algiers,23,11,0.590670,bellman
algiers,23,12,0.590670,bellman
algiers,23,13,0.929910,convex
algiers,23,14,0.929910,convex
algiers,23,15,0.028960,convex
algiers,23,16,0.028960,convex
algiers,23,17,0.929910,bellman
algiers,23,18,0.919610,bellman
algiers,24,0,0.596880,bellman
algiers,24,1,0.497400,convex
algiers,24,2,0.990020,bellman
algiers,24,3,0.990020,convex
algiers,24,4,0.990970,bellman
algiers,24,5,0.497600,bellman
algiers,24,6,0.010300,convex
algiers,24,7,0.300000,bellman
algiers,24,8,0.695520,bellman
algiers,24,9,0.010300,convex
algiers,24,10,0.010300,convex
algiers,24,11,0.596880,bellman
algiers,24,12,0.596880,bellman
algiers,24,13,0.990020,convex
algiers,24,14,0.990020,convex
algiers,24,15,0.010310,convex
algiers,24,16,0.010310,convex
algiers,24,17,0.990020,bellman
algiers,24,18,0.989070,bellman
algiers,25,0,0.596880,bellman
algiers,25,1,0.497400,convex
algiers,25,2,0.939680,bellman
algiers,25,3,0.939680,convex
algiers,25,4,0.950100,bellman
algiers,25,5,0.472300,bellman
algiers,25,6,0.009780,convex
algiers,25,7,0.300000,bellman
algiers,25,8,0.669670,bellman
algiers,25,9,0.009780,convex
algiers,25,10,0.009790,convex
algiers,25,11,0.596880,bellman
algiers,25,12,0.596880,bellman
algiers,25,13,0.939680,convex
algiers,25,14,0.939680,convex
algiers,25,15,0.009820,convex
algiers,25,16,0.009820,convex
algiers,25,17,0.939680,bellman
algiers,25,18,0.929270,bellman
algiers,26,0,0.578500,bellman
algiers,26,1,0.482090,convex
algiers,26,2,0.959540,bellman
algiers,26,3,0.959540,convex
algiers,26,4,0.960460,bellman
algiers,26,5,0.497600,bellman
algiers,26,6,0.068760,convex
algiers,26,7,0.300000,bellman
algiers,26,8,0.683300,bellman
algiers,26,9,0.068760,convex
algiers,26,10,0.068760,convex
algiers,26,11,0.578500,bellman
algiers,26,12,0.578500,bellman
algiers,26,13,0.959540,convex
algiers,26,14,0.959540,convex
algiers,26,15,0.068760,convex
algiers,26,16,0.068760,convex
algiers,26,17,0.959540,bellman
algiers,26,18,0.958620,bellman
algiers,27,0,0.578500,bellman
algiers,27,1,0.482090,convex
algiers,27,2,0.910760,bellman
algiers,27,3,0.910760,convex
algiers,27,4,0.920850,bellman
algiers,27,5,0.472300,bellman
algiers,27,6,0.065270,convex
algiers,27,7,0.300000,bellman
algiers,27,8,0.657770,bellman
algiers,27,9,0.065260,convex
algiers,27,10,0.065270,convex
algiers,27,11,0.578500,bellman
algiers,27,12,0.578500,bellman
algiers,27,13,0.910760,convex
algiers,27,14,0.910760,convex
algiers,27,15,0.065300,convex
algiers,27,16,0.065300,convex
algiers,27,17,0.910760,bellman
algiers,27,18,0.900670,bellman
algiers,28,0,0.596700,bellman
algiers,28,1,0.497250,convex
algiers,28,2,0.989720,bellman
algiers,28,3,0.989720,convex
algiers,28,4,0.990670,bellman
algiers,28,5,0.497600,bellman
algiers,28,6,0.010900,convex
algiers,28,7,0.300000,bellman
algiers,28,8,0.695400,bellman
algiers,28,9,0.010900,convex
algiers,28,10,0.010900,convex
algiers,28,11,0.596700,bellman
algiers,28,12,0.596700,bellman
algiers,28,13,0.989720,convex
algiers,28,14,0.989720,convex
algiers,28,15,0.010900,convex
algiers,28,16,0.010900,convex
algiers,28,17,0.989720,bellman
algiers,28,18,0.988770,bellman
algiers,29,0,0.596700,bellman
algiers,29,1,0.497250,convex
algiers,29,2,0.939400,bellman
algiers,29,3,0.939400,convex
algiers,29,4,0.949810,bellman
algiers,29,5,0.472300,bellman
algiers,29,6,0.010350,convex
algiers,29,7,0.300000,bellman
algiers,29,8,0.669550,bellman
algiers,29,9,0.010340,convex
algiers,29,10,0.010350,convex
algiers,29,11,0.596700,bellman
algiers,29,12,0.596700,bellman
algiers,29,13,0.939400,convex
algiers,29,14,0.939400,convex
algiers,29,15,0.010390,convex
algiers,29,16,0.010380,convex
algiers,29,17,0.939400,bellman
algiers,29,18,0.928990,bellman
algiers,30,0,0.596360,bellman
algiers,30,1,0.496970,convex
algiers,30,2,0.989160,bellman
algiers,30,3,0.989160,convex
algiers,30,4,0.990110,bellman
algiers,30,5,0.497600,bellman
algiers,30,6,0.012010,convex
algiers,30,7,0.300000,bellman
algiers,30,8,0.695170,bellman
algiers,30,9,0.012010,convex
algiers,30,10,0.012010,convex
algiers,30,11,0.596360,bellman
algiers,30,12,0.596360,bellman
algiers,30,13,0.989160,convex
algiers,30,14,0.989160,convex
algiers,30,15,0.012010,convex
algiers,30,16,0.012010,convex
algiers,30,17,0.989160,bellman
algiers,30,18,0.988210,bellman
algiers,31,0,0.596360,bellman
algiers,31,1,0.496970,convex
algiers,31,2,0.938870,bellman
algiers,31,3,0.938870,convex
algiers,31,4,0.949270,bellman
algiers,31,5,0.472300,bellman
algiers,31,6,0.011400,convex
algiers,31,7,0.300000,bellman
algiers,31,8,0.669330,bellman
algiers,31,9,0.011400,convex
algiers,31,10,0.011410,convex
algiers,31,11,0.596360,bellman
algiers,31,12,0.596360,bellman
algiers,31,13,0.938870,convex
algiers,31,14,0.938870,convex
algiers,31,15,0.011440,convex
algiers,31,16,0.011430,convex
algiers,31,17,0.938870,bellman
algiers,31,18,0.928460,bellman
algiers,32,0,0.597690,bellman
algiers,32,1,0.498070,convex
algiers,32,2,0.991360,bellman
algiers,32,3,0.991360,convex
algiers,32,4,0.992320,bellman
algiers,32,5,0.497600,bellman
algiers,32,6,0.007640,convex
algiers,32,7,0.300000,bellman
algiers,32,8,0.696060,bellman
algiers,32,9,0.007640,convex
algiers,32,10,0.007640,convex
algiers,32,11,0.597690,bellman
algiers,32,12,0.597690,bellman
algiers,32,13,0.991360,convex
algiers,32,14,0.991360,convex
algiers,32,15,0.007650,convex
algiers,32,16,0.007640,convex
algiers,32,17,0.991360,bellman
algiers,32,18,0.990410,bellman
algiers,33,0,0.597690,bellman
algiers,33,1,0.498070,convex
algiers,33,2,0.940960,bellman
algiers,33,3,0.940960,convex
algiers,33,4,0.951390,bellman
algiers,33,5,0.472300,bellman
algiers,33,6,0.007260,convex
algiers,33,7,0.300000,bellman
algiers,33,8,0.670190,bellman
algiers,33,9,0.007250,convex
algiers,33,10,0.007260,convex
algiers,33,11,0.597690,bellman
algiers,33,12,0.597690,bellman
algiers,33,13,0.940960,convex
algiers,33,14,0.940960,convex
algiers,33,15,0.007300,convex
algiers,33,16,0.007290,convex
algiers,33,17,0.940960,bellman
algiers,33,18,0.930530,bellman
algiers,34,0,0.596360,bellman
algiers,34,1,0.496970,convex
algiers,34,2,0.989160,bellman
algiers,34,3,0.989160,convex
algiers,34,4,0.990110,bellman
algiers,34,5,0.497600,bellman
algiers,34,6,0.012010,convex
algiers,34,7,0.300000,bellman
algiers,34,8,0.695170,bellman
algiers,34,9,0.012010,convex
algiers,34,10,0.012010,convex
algiers,34,11,0.596360,bellman
algiers,34,12,0.596360,bellman
algiers,34,13,0.989160,convex
algiers,34,14,0.989160,convex
algiers,34,15,0.012010,convex
algiers,34,16,0.012010,convex
algiers,34,17,0.989160,bellman
algiers,34,18,0.988210,bellman
algiers,35,0,0.596360,bellman
algiers,35,1,0.496970,convex
algiers,35,2,0.938870,bellman
algiers,35,3,0.938870,convex
algiers,35,4,0.949270,bellman
algiers,35,5,0.472300,bellman
algiers,35,6,0.011400,convex
algiers,35,7,0.300000,bellman
algiers,35,8,0.669330,bellman
algiers,35,9,0.011400,convex
algiers,35,10,0.011410,convex
algiers,35,11,0.596360,bellman
algiers,35,12,0.596360,bellman
algiers,35,13,0.938870,convex
algiers,35,14,0.938870,convex
algiers,35,15,0.011440,convex
algiers,35,16,0.011430,convex
algiers,35,17,0.938870,bellman
algiers,35,18,0.928460,bellman
algiers,36,0,0.578500,bellman
algiers,36,1,0.482090,convex
algiers,36,2,0.959540,bellman
algiers,36,3,0.959540,convex
algiers,36,4,0.960460,bellman
algiers,36,5,0.497600,bellman
algiers,36,6,0.068760,convex
algiers,36,7,0.300000,bellman
algiers,36,8,0.683300,bellman
algiers,36,9,0.068760,convex
algiers,36,10,0.068760,convex
algiers,36,11,0.578500,bellman
algiers,36,12,0.578500,bellman
algiers,36,13,0.959540,convex
algiers,36,14,0.959540,convex
algiers,36,15,0.068760,convex
algiers,36,16,0.068760,convex
algiers,36,17,0.959540,bellman
algiers,36,18,0.958620,bellman
algiers,37,0,0.578500,bellman
algiers,37,1,0.482090,convex
algiers,37,2,0.910760,bellman
algiers,37,3,0.910760,convex
algiers,37,4,0.920850,bellman
algiers,37,5,0.472300,bellman
algiers,37,6,0.065270,convex
algiers,37,7,0.300000,bellman
algiers,37,8,0.657770,bellman
algiers,37,9,0.065260,convex
algiers,37,10,0.065270,convex
algiers,37,11,0.578500,bellman
algiers,37,12,0.578500,bellman
algiers,37,13,0.910760,convex
algiers,37,14,0.910760,convex
algiers,37,15,0.065300,convex
algiers,37,16,0.065300,convex
algiers,37,17,0.910760,bellman
algiers,37,18,0.900670,bellman
algiers,38,0,0.595890,bellman
algiers,38,1,0.496580,convex
algiers,38,2,0.988390,bellman
algiers,38,3,0.988390,convex
algiers,38,4,0.989330,bellman
algiers,38,5,0.497600,bellman
algiers,38,6,0.013540,convex
algiers,38,7,0.300000,bellman
algiers,38,8,0.694860,bellman
algiers,38,9,0.013540,convex
algiers,38,10,0.013540,convex
algiers,38,11,0.595890,bellman
algiers,38,12,0.595890,bellman
algiers,38,13,0.988390,convex
algiers,38,14,0.988390,convex
algiers,38,15,0.013540,convex
algiers,38,16,0.013540,convex
algiers,38,17,0.988390,bellman
algiers,38,18,0.987440,bellman
algiers,39,0,0.595890,bellman
algiers,39,1,0.496580,convex
algiers,39,2,0.938130,bellman
algiers,39,3,0.938130,convex
algiers,39,4,0.948530,bellman
algiers,39,5,0.472300,bellman
algiers,39,6,0.012850,convex
algiers,39,7,0.300000,bellman
algiers,39,8,0.669030,bellman
algiers,39,9,0.012850,convex
algiers,39,10,0.012860,convex
algiers,39,11,0.595890,bellman
algiers,39,12,0.595890,bellman
algiers,39,13,0.938130,convex
algiers,39,14,0.938130,convex
algiers,39,15,0.012890,convex
algiers,39,16,0.012880,convex
algiers,39,17,0.938130,bellman
algiers,39,18,0.927740,bellman
algiers,40,0,0.597690,bellman
algiers,40,1,0.498070,convex
algiers,40,2,0.991360,bellman
algiers,40,3,0.991360,convex
algiers,40,4,0.992320,bellman
algiers,40,5,0.497600,bellman
algiers,40,6,0.007640,convex
algiers,40,7,0.300000,bellman
algiers,40,8,0.696060,bellman
algiers,40,9,0.007640,convex
algiers,40,10,0.007640,convex
algiers,40,11,0.597690,bellman
algiers,40,12,0.597690,bellman
algiers,40,13,0.991360,convex
algiers,40,14,0.991360,convex
algiers,40,15,0.007650,convex
algiers,40,16,0.007640,convex
algiers,40,17,0.991360,bellman
algiers,40,18,0.990410,bellman
algiers,41,0,0.597690,bellman
algiers,41,1,0.498070,convex
algiers,41,2,0.940960,bellman
algiers,41,3,0.940960,convex
algiers,41,4,0.951390,bellman
algiers,41,5,0.472300,bellman
algiers,41,6,0.007260,convex
algiers,41,7,0.300000,bellman
algiers,41,8,0.670190,bellman
algiers,41,9,0.007250,convex
algiers,41,10,0.007260,convex
algiers,41,11,0.597690,bellman
algiers,41,12,0.597690,bellman
algiers,41,13,0.940960,convex
algiers,41,14,0.940960,convex
algiers,41,15,0.007300,convex
algiers,41,16,0.007290,convex
algiers,41,17,0.940960,bellman
algiers,41,18,0.930530,bellman
algiers,42,0,0.597210,bellman
algiers,42,1,0.497670,convex
algiers,42,2,0.990570,bellman
algiers,42,3,0.990570,convex
algiers,42,4,0.991520,bellman
algiers,42,5,0.497600,bellman
algiers,42,6,0.009220,convex
algiers,42,7,0.300000,bellman
algiers,42,8,0.695740,bellman
algiers,42,9,0.009220,convex
algiers,42,10,0.009220,convex
algiers,42,11,0.597210,bellman
algiers,42,12,0.597210,bellman
algiers,42,13,0.990570,convex
algiers,42,14,0.990570,convex
algiers,42,15,0.009220,convex
algiers,42,16,0.009220,convex
algiers,42,17,0.990570,bellman
algiers,42,18,0.989620,bellman
algiers,43,0,0.597210,bellman
algiers,43,1,0.497670,convex
algiers,43,2,0.940200,bellman
algiers,43,3,0.940200,convex
algiers,43,4,0.950620,bellman
algiers,43,5,0.472300,bellman
algiers,43,6,0.008760,convex
algiers,43,7,0.300000,bellman
algiers,43,8,0.669880,bellman
algiers,43,9,0.008750,convex
algiers,43,10,0.008760,convex
algiers,43,11,0.597210,bellman
algiers,43,12,0.597210,bellman
algiers,43,13,0.940200,convex
algiers,43,14,0.940200,convex
algiers,43,15,0.008790,convex
algiers,43,16,0.008790,convex
algiers,43,17,0.940200,bellman
algiers,43,18,0.929790,bellman
algiers,44,0,0.595890,bellman
algiers,44,1,0.496580,convex
algiers,44,2,0.988390,bellman
algiers,44,3,0.988390,convex
algiers,44,4,0.989330,bellman
algiers,44,5,0.497600,bellman
algiers,44,6,0.013540,convex
algiers,44,7,0.300000,bellman
